20.916,68.8456
21.231,68.8017
21.5508,68.7577
21.81,68.7139
22.1385,68.6699
22.4719,68.6698
22.8104,68.5821
23.0848,68.5382
23.4325,68.4943
23.7854,68.4504
24.1437,68.4064
24.4341,68.3625
24.8021,68.2749
25.1757,68.2747
25.5548,68.187
25.8623,68.1431
26.2518,68.0992
26.6472,68.0553
27.0485,68.0114
27.3739,67.9237
27.7862,67.8798
28.2047,67.8359
28.6295,67.7919
29.0607,67.7043
29.4103,67.6604
29.8533,67.5727
30.3029,67.5288
30.7593,67.4848
31.1293,67.3972
31.5982,67.3533
32.0741,67.2656
32.5571,67.2217
32.9488,67.134
33.445,67.0901
33.949,67.0024
34.46,66.9585
34.875,66.8708
35.4,66.8269
35.933,66.783
36.474,66.6953
36.913,66.6077
37.469,66.5637
38.033,66.4761
38.606,66.4321
39.071,66.3445
39.659,66.3006
40.256,66.2129
40.741,66.1252
41.354,66.0813
41.977,65.9936
42.482,65.906
43.122,65.8621
43.772,65.7744
44.298,65.6867
44.965,65.599
45.643,65.5551
46.192,65.4675
46.887,65.3798
47.594,65.3359
48.166,65.2482
48.892,65.1605
49.628,65.1166
50.225,65.029
50.981,64.9413
51.749,64.8536
52.372,64.8097
53.161,64.722
53.961,64.6343
54.611,64.5467
55.433,64.459
56.268,64.4151
56.945,64.3274
57.802,64.2397
58.673,64.1521
59.379,64.0644
60.273,63.9767
61.181,63.889
61.917,63.8014
62.85,63.7137
63.606,63.6261
64.564,63.5821
65.536,63.4945
66.325,63.4068
67.324,63.3191
68.134,63.2315
69.16,63.1438
70.201,63.0561
71.046,62.9685
72.116,62.8808
72.984,62.7931
74.083,62.7054
74.974,62.6178
76.103,62.5301
77.019,62.4425
78.179,62.311
79.356,62.2233
80.311,62.1357
81.521,62.048
82.501,61.9603
83.744,61.8727
84.752,61.785
86.028,61.6973
87.063,61.6097
88.374,61.522
89.437,61.3906
90.785,61.3029
91.877,61.2153
93.261,61.1276
94.665,61.0399
95.804,60.9522
97.247,60.8646
98.417,60.7769
99.899,60.733
101.404,60.6453
102.624,60.5577
104.169,60.47
105.738,60.3823
107.01,60.2946
108.622,60.207
109.929,60.1193
111.585,60.0316
113.265,59.9439
114.628,59.9
116.354,59.8124
118.107,59.7684
119.528,59.7246
121.328,59.6806
123.155,59.6367
125.01,59.6365
126.893,59.6364
128.804,59.68
130.744,59.6798
132.713,59.6797
134.712,59.6795
136.74,59.6356
138.386,59.6354
140.47,59.5915
142.585,59.5476
144.733,59.5037
146.913,59.4598
148.68,59.4159
150.919,59.3719
153.192,59.3718
155.5,59.3716
157.842,59.3277
160.219,59.3713
162.632,59.3711
165.081,59.371
167.567,59.3708
169.583,59.3269
172.138,59.3268
174.73,59.3266
177.362,59.2827
180.033,59.2388
182.744,59.1948
184.943,59.1509
187.728,59.107
190.556,59.0631
193.426,59.0192
195.753,58.9315
198.701,58.8876
201.694,58.8437
204.731,58.7998
207.194,58.7121
210.315,58.6682
213.483,58.6243
216.698,58.5803
219.962,58.5364
222.608,58.4925
225.961,58.4486
229.364,58.4047
232.818,58.3608
236.325,58.3606
239.168,58.3167
242.77,58.2728
246.426,58.2289
250.138,58.2287
253.905,58.1848
257.729,58.1846
260.83,58.1407
264.758,58.0968
268.746,58.0529
272.793,58.0527
276.902,58.0088
281.072,57.9649
284.454,57.921
288.738,57.8771
293.086,57.8769
297.501,57.833
301.981,57.7891
305.614,57.7452
310.217,57.7013
314.889,57.6573
319.632,57.6134
323.477,57.5695
328.349,57.5256
333.294,57.4817
338.31,57.4378
343.41,57.4376
347.54,57.3937
352.78,57.3498
358.09,57.3059
363.48,57.3057
368.96,57.2618
374.51,57.2616
380.15,57.2615
385.88,57.2613
390.52,57.3049
396.4,57.3923
402.37,57.4359
408.43,57.5232
413.35,57.6106
419.57,57.698
424.62,57.7854
431.01,57.8728
437.51,57.9601
442.77,58.0475
449.44,58.1349
454.84,58.2223
461.69,58.2659
468.65,58.3532
474.29,58.4406
481.43,58.528
488.68,58.6153
494.56,58.7027
502.01,58.7901
508.05,58.8775
515.7,58.9648
521.9,59.0522
529.76,59.1396
536.13,59.2707
544.21,59.3581
550.76,59.4892
559.05,59.5766
565.78,59.664
572.58,59.7952
581.21,59.8825
588.2,59.9699
597.06,60.0573
604.24,60.1447
613.34,60.232
622.58,60.3194
630.07,60.363
639.56,60.4504
649.19,60.494
658.96,60.5376
666.89,60.5812
676.94,60.6686
687.13,60.6684
697.48,60.712
705.87,60.7556
716.5,60.7992
727.29,60.8428
738.25,60.8864
747.13,60.9301
758.38,61.0174
769.8,61.0173
781.4,61.1046
790.8,61.1482
802.71,61.1918
814.79,61.2792
827.07,61.3228
837.02,61.4102
849.62,61.4976
862.42,61.5412
872.79,61.6285
885.94,61.7159
899.28,61.7595
910.1,61.8469
923.81,61.9343
937.72,62.0216
949,62.109
963.29,62.1964
974.88,62.2838
989.56,62.3711
1004.47,62.4585
1016.55,62.5459
1028.78,62.6333
1044.27,62.7206
1056.84,62.8518
1072.75,62.9391
1085.66,63.0265
1102.01,63.1576
1115.27,63.245
1128.68,63.3762
1145.68,63.4635
1159.47,63.5509
1176.93,63.6383
1191.09,63.7695
1209.02,63.8568
1223.57,63.9442
1242,64.0316
1256.94,64.1627
1275.87,64.2501
1291.22,64.3375
1310.66,64.4248
1326.43,64.5122
1346.41,64.5996
1362.61,64.687
1383.13,64.8181
1399.77,64.9055
1420.85,64.9928
1437.94,65.0802
1459.6,65.1676
1477.16,65.255
1499.4,65.3423
1521.99,65.4297
1540.3,65.5171
1563.49,65.6045
1582.3,65.6919
1606.13,65.7792
1630.32,65.8666
1649.94,65.954
1674.78,66.0413
1694.93,66.1287
1720.46,66.2161
1746.37,66.3034
1767.38,66.3908
1794,66.4782
1815.58,66.5656
1842.92,66.6092
1870.68,66.6965
1893.18,66.7839
1921.7,66.8713
1944.81,66.9587
1974.1,67.0898
1997.85,67.1772
2027.94,67.2646
2052.34,67.3519
2083.25,67.4393
2108.31,67.5705
2140.06,67.6578
2165.81,67.789
2191.86,67.9201
2218.23,68.0075
2244.92,68.1387
2271.92,68.2698
2299.26,68.401
2326.92,68.5321
2354.91,68.6633
2383.24,68.7944
2411.91,68.9256
2440.93,69.0567
2477.69,69.1441
2507.49,69.2315
2545.26,69.3188
2575.88,69.4062
2614.67,69.4936
2654.05,69.5372
2685.98,69.5808
2726.43,69.6244
2767.5,69.6243
2809.18,69.6241
2851.49,69.6239
2894.43,69.6238
2938.02,69.6236
2982.27,69.5797
3027.19,69.5358
3072.78,69.4919
3109.75,69.448
3156.59,69.3603
3204.13,69.3164
3242.68,69.2287
3291.52,69.0973
3331.12,69.0096
3381.3,68.9219
3422,68.8343
3473.5,68.7028
3515.3,68.6152
3557.6,68.4838
3611.2,68.3961
3654.6,68.2647
