20.1405,85.1561
20.5986,85.1561
21.0672,85.156
21.5464,85.2342
21.9376,85.3125
22.437,85.4691
22.947,85.5474
23.469,85.5473
24.003,85.6256
24.438,85.7038
24.994,85.7821
25.563,85.8604
26.144,85.8603
26.739,85.8602
27.347,85.9385
27.969,85.9384
28.606,85.9383
29.256,85.9382
29.922,86.0165
30.465,86.0948
31.158,86.173
31.867,86.173
32.592,86.1729
33.333,86.1728
34.091,86.2511
34.867,86.3293
35.5,86.2509
36.307,86.2508
37.133,86.2507
37.978,86.2507
38.841,86.2506
39.725,86.2505
40.629,86.2504
41.553,86.2503
42.498,86.2503
43.465,86.1718
44.453,86.1718
45.465,86.1717
46.499,86.0933
47.556,86.0148
48.638,86.0148
49.745,86.0147
50.876,86.0146
52.033,86.0145
52.978,86.0928
54.183,86.0927
55.416,86.0926
56.676,86.0926
57.965,86.0925
59.284,86.0924
60.632,86.1707
62.012,86.2489
63.422,86.4055
64.574,86.4838
65.746,86.7188
67.241,86.797
68.155,86.9537
69.392,87.1103
70.652,87.3452
71.935,87.5802
73.571,87.7368
74.907,87.8934
76.61,88.05
78.001,88.285
79.775,88.4416
81.224,88.5199
83.071,88.5981
84.961,88.6764
86.893,88.6763
88.471,88.6762
90.484,88.6762
92.542,88.5977
94.647,88.5977
96.8,88.5192
99.002,88.5192
101.254,88.3624
103.557,88.3623
105.913,88.3622
108.322,88.3622
110.289,88.2837
112.797,88.2053
115.363,88.2052
117.987,88.2052
120.671,88.2051
123.416,88.1267
126.223,88.0482
128.515,87.9698
131.439,87.8131
134.429,87.7346
136.869,87.5779
139.983,87.4211
143.167,87.2644
145.767,87.1076
148.414,86.8725
151.109,86.6374
153.852,86.4024
156.646,86.1673
159.49,85.9322
162.387,85.6971
165.335,85.462
168.337,85.2269
171.394,84.9918
173.723,84.7567
177.675,84.5216
180.901,84.2865
184.186,84.1298
188.376,83.973
191.796,83.8163
196.159,83.8162
200.621,83.8161
205.184,83.816
209.852,83.816
214.625,83.8942
218.522,83.9725
223.49,84.1291
227.55,84.2857
232.73,84.4423
236.95,84.5206
242.34,84.5989
246.74,84.6771
252.35,84.8337
258.09,84.912
263.96,84.9903
269.97,84.9902
274.87,85.0685
281.12,85.1467
287.52,85.1466
294.06,85.1466
300.75,85.0681
307.59,85.0681
314.58,85.068
320.29,85.0679
327.24,85.0116
334.74,84.9252
341.93,84.8511
347.31,84.8326
355.21,84.7542
363.29,84.7541
371.55,84.6757
378.3,84.5973
386.9,84.5972
395.7,84.5971
404.71,84.597
413.91,84.597
423.33,84.5969
432.96,84.5968
442.8,84.6751
452.88,84.675
463.18,84.7532
473.71,84.7532
484.49,84.8314
495.51,84.8313
504.51,84.9096
515.98,84.9879
527.72,84.9878
537.32,85.0098
547.31,85.0468
560.65,85.1207
577.4,85.1442
587.88,85.1441
601.25,85.144
614.93,85.1439
628.92,85.1439
643.22,85.1438
657.85,85.1437
672.82,85.0653
688.12,84.9868
703.78,84.9084
719.78,84.83
732.85,84.7516
749.52,84.6732
766.57,84.5948
784.01,84.5163
801.85,84.4379
816.4,84.3595
834.97,84.3594
853.97,84.4377
873.39,84.5159
893.26,84.5942
913.58,84.5941
930.16,84.7507
951.32,84.7507
972.96,84.7506
990.63,84.6722
1013.16,84.7504
1036.21,84.8287
1050.28,85.0637
1069.35,85.2986
1088.76,85.5336
1108.53,85.6902
1133.75,85.6901
1159.53,85.6901
1185.91,85.6116
1212.89,85.6116
1240.48,85.5331
1268.69,85.5331
1297.55,85.533
1327.07,85.6112
1357.25,85.6112
1381.9,85.6894
1413.33,85.611
1445.48,85.6109
1478.36,85.6109
1511.99,85.5324
1546.38,85.5323
1581.56,85.4539
1617.53,85.4538
1646.9,85.3754
1684.36,85.3754
1722.68,85.2969
1761.86,85.2969
1801.94,85.2968
1842.93,85.4534
1876.38,85.6883
1910.45,85.9233
1936.4,86.1583
1962.71,86.4716
1998.34,86.7066
2025.49,87.0199
2062.26,87.2548
2109.16,87.4114
2147.46,87.4897
2196.3,87.6463
2236.2,87.8029
2276.8,88.0379
2318.1,88.2729
2360.2,88.4295
2403,88.7428
2446.7,88.8994
2502.3,89.056
2559.2,89.1343
2605.7,89.3692
2665,89.5258
2713.4,89.6825
2775.1,89.8391
2838.2,89.839
2889.7,89.6822
2942.2,89.3688
2968.8,89.0554
2995.6,88.742
3022.7,88.3503
3036.4,87.9585
3077.6,87.6451
3105.4,87.2534
3161.8,87.0183
3233.7,87.0182
3292.5,86.8615
3352.2,86.6264
3382.6,86.2346
3413.1,85.9212
3444,85.5295
3475.1,85.2161
3490.8,84.8244
3522.4,84.4326
3554.2,84.1192
3586.3,83.7275
3651.4,83.4924
3734.5,83.5707
3802.3,83.7273
3888.8,83.8055
3977.2,83.8838
4049.5,83.9621
4123,84.2754
4179,84.5887
4235.7,84.902
4293.3,85.2153
4332.1,85.5287
4390.9,85.842
4430.6,86.2337
4470.6,86.547
4511,86.9387
4531.3,87.3304
4572.3,87.722
4592.9,88.0354
4634.4,88.4271
4655.3,88.8188
4697.3,89.1321
4739.8,89.5238
4782.6,89.8371
4847.6,90.2288
4913.4,90.4638
5025.2,90.6204
5116.4,90.777
5185.9,91.0903
5256.3,91.4036
5303.8,91.7169
5351.8,92.0303
5424.5,92.3436
5473.5,92.7353
5547.8,93.0486
5597.9,93.3619
5674,93.7536
5777,93.9102
5881.9,93.7535
5935.1,93.4401
5988.7,93.0483
6042.9,92.7349
6097.5,92.3432
6125,91.9515
6180.4,91.5597
6208.2,91.2463
6236.2,90.8546
6292.6,90.4629
6321,90.0711
