20.1121,91.1418
20.4891,91.1418
20.8731,91.195
21.1856,91.2482
21.5827,91.3546
21.9873,91.461
22.3994,91.5141
22.8193,91.5141
23.1608,91.4609
23.5949,91.4609
24.0372,91.4609
24.4877,91.4609
24.9467,91.4609
25.4144,91.5141
25.8907,91.5141
26.376,91.514
26.8704,91.514
27.374,91.514
27.887,91.514
28.41,91.514
28.942,91.514
29.485,91.4608
30.038,91.514
30.601,91.514
31.059,91.5671
31.641,91.5139
32.234,91.5139
32.838,91.4607
33.454,91.4075
34.081,91.4075
34.591,91.3543
35.239,91.3543
35.9,91.3011
36.573,91.3011
37.258,91.2479
37.956,91.1947
38.525,91.1415
39.247,91.0883
39.982,91.0351
40.732,90.9818
41.341,90.8754
42.116,90.7691
42.906,90.7158
43.71,90.6626
44.364,90.6094
45.196,90.5562
46.043,90.503
46.906,90.4498
47.608,90.3966
48.5,90.2902
49.409,90.237
50.335,90.1838
51.089,90.1306
52.046,89.971
52.825,89.8114
53.616,89.705
54.418,89.5986
55.438,89.4922
56.477,89.4922
57.536,89.439
58.397,89.2794
59.492,89.173
60.382,89.0134
61.286,88.907
62.434,88.7475
63.369,88.6411
64.557,88.5347
65.523,88.3751
66.751,88.2687
67.75,88.1623
69.02,88.0559
70.053,87.9495
71.366,87.8963
72.704,87.8431
74.066,87.7899
75.175,87.843
76.584,87.843
78.02,87.8962
79.482,87.8962
80.972,87.9494
82.49,88.0026
83.724,88.0558
85.294,88.1089
86.892,88.1621
88.521,88.2153
90.18,88.2685
91.53,88.3217
93.246,88.3749
94.994,88.428
96.774,88.4812
98.223,88.5344
100.064,88.5344
101.94,88.5876
103.85,88.5344
105.797,88.5344
107.78,88.5344
109.8,88.4811
111.444,88.3748
113.533,88.3215
115.661,88.2151
117.392,88.1088
119.592,88.0024
121.382,87.896
123.657,87.7896
125.508,87.6832
127.86,87.5236
129.774,87.4172
132.206,87.3108
134.185,87.2044
136.7,87.098
139.262,87.0448
141.347,86.9384
143.996,86.832
146.695,86.7788
148.89,86.6724
151.681,86.566
154.524,86.4596
156.837,86.4064
159.777,86.3
162.771,86.1936
165.207,86.034
168.304,85.9276
170.823,85.8212
173.38,85.7148
176.629,85.6084
179.273,85.4488
182.633,85.3424
185.367,85.236
188.841,85.1296
